4 19 12 0.528058052063 0.30898308754 
5 0 0 0.0626039505005 0.00147700309753 
6 0 0 0.0677230358124 0.00153207778931 
7 0 0 0.0625607967377 0.00149893760681 
8 29 6 0.89254784584 0.14014005661 
9 0 0 0.0784080028534 0.00152111053467 
10 6 4 0.253212928772 0.119077920914 
11 9 2 0.315575838089 0.108070135117 
12 7 7 0.184199810028 0.174244165421 
13 48 40 0.857372999191 0.727541923523 
14 4 6 0.0911870002747 0.216683149338 
15 30 10 0.99646115303 0.227233886719 
16 0 0 0.083820104599 0.00151491165161 
17 0 0 0.0685801506042 0.0015230178833 
18 0 0 0.0677878856659 0.0015549659729 
19 0 0 0.0589179992676 0.00149703025818 
20 0 0 0.0701720714569 0.00146293640137 
21 2 2 0.116714000702 0.0795049667358 
22 7 2 0.27511715889 0.0834200382233 
23 9 4 0.320244073868 0.0840730667114 
24 3 6 0.137535095215 0.169378042221 
25 0 0 0.0764379501343 0.0014820098877 
26 34 18 0.756757974625 0.264313936234 
27 66 23 2.02476000786 0.638397932053 
28 17 30 0.428448915482 0.753438949585 
29 0 0 0.0770070552826 0.00151395797729 
30 0 0 0.0674090385437 0.00147604942322 
31 9 4 0.319926023483 0.166583061218 
32 45 51 1.07459902763 1.24959993362 
33 1 2 0.0846040248871 0.0966198444366 
34 69 13 1.5839278698 0.265043973923 
35 0 0 0.0683710575104 0.00155901908875 
36 2 2 0.0740621089935 0.069589138031 
37 40 27 0.902205944061 0.553077936172 
38 12 14 0.255774974823 0.29355597496 
39 14 10 0.243108034134 0.207762956619 
40 48 7 0.782892942429 0.151268005371 
41 0 0 0.0762209892273 0.00244688987732 
42 0 0 0.0679121017456 0.00159597396851 
43 0 0 0.0708150863647 0.0017101764679 
44 0 0 0.060604095459 0.00149297714233 
45 0 0 0.0647659301758 0.00155711174011 
46 3 3 0.0868818759918 0.0697090625763 
47 0 0 0.0837321281433 0.00156497955322 
48 53 9 1.52617502213 0.233017206192 
49 0 0 0.0616688728333 0.00151801109314 
50 0 0 0.0762929916382 0.00166416168213 
51 2 6 0.0910351276398 0.179949045181 
52 13 43 0.217735052109 0.852472066879 
53 1 1 0.0770869255066 0.0641508102417 
54 0 0 0.0762369632721 0.00147199630737 
55 0 0 0.074312210083 0.00160789489746 
56 1 1 0.0857100486755 0.052325963974 
57 12 3 0.448728084564 0.108925104141 
58 2 2 0.134430885315 0.0742790699005 
59 0 0 0.0672960281372 0.00151705741882 
60 18 41 0.63791513443 1.11502099037 
61 0 0 0.0644009113312 0.00149202346802 
62 0 0 0.073224067688 0.00161814689636 
63 1 1 0.084016084671 0.0679569244385 
64 2 2 0.116811037064 0.0992319583893 
65 2 1 0.126690864563 0.065395116806 
66 21 6 0.57294011116 0.191610097885 
67 0 0 0.0718400478363 0.00155806541443 
68 0 0 0.0714490413666 0.00159287452698 
69 0 0 0.06804895401 0.00146698951721 
70 0 0 0.066822052002 0.00151801109314 
71 5 11 0.138672113419 0.246594905853 
72 9 2 0.304719924927 0.0785071849823 
73 4 3 0.198982000351 0.0874660015106 
74 14 5 0.634537935257 0.19583106041 
75 12 3 0.274174928665 0.108270168304 
76 61 29 1.27867293358 0.509780168533 
77 34 36 0.733923912048 0.785876989365 
*************2. ****************
1 0 0 0.12823009491 0.00209212303162 
2 0 0 0.169261932373 0.00156497955322 
3 2 2 2.30955410004 2.26373291016 
4 8 10 15.3488259315 17.6301491261 
5 0 0 0.0945570468903 0.00168704986572 
6 0 0 0.104712963104 0.00164604187012 
7 0 0 0.0956110954285 0.00169205665588 
8 3 1 5.7262980938 3.18709397316 
9 0 0 0.104845046997 0.00152015686035 
10 1 1 2.26099586487 2.24512910843 
11 0 0 0.10351896286 0.00151515007019 
12 5 5 6.09581208229 5.93348288536 
13 30 17 36.493252039 16.0416281223 
14 2 5 2.13947510719 6.91955494881 
15 15 8 17.6261730194 11.9744591713 
16 0 0 0.121183872223 0.00165200233459 
17 0 0 0.0959279537201 0.00156092643738 
18 0 0 0.0940458774567 0.00159120559692 
19 0 0 0.0795459747314 0.00155305862427 
20 0 0 0.104093074799 0.00157809257507 
21 2 2 2.31711816788 2.35086488724 
22 5 4 4.86183595657 6.94309806824 
23 7 2 10.5562250614 3.87224411964 
24 3 4 4.66977286339 9.71745800972 
25 0 0 0.100075960159 0.00147581100464 
26 20 12 18.0547709465 13.9095339775 
27 39 9 59.9097480774 20.8823399544 
28 10 28 15.6252939701 36.8587532043 
29 0 0 0.12583398819 0.00177097320557 
30 0 0 0.105491161346 0.00177383422852 
31 4 2 9.55762600899 4.68704295158 
32 21 41 32.3246488571 60.424628973 
33 0 0 0.128877162933 0.0015881061554 
34 32 14 68.5332789421 29.6669940948 
35 0 0 0.101824045181 0.00163102149963 
36 1 1 2.37622499466 2.35542201996 
37 14 14 26.7441308498 26.3628680706 
38 8 10 4.81729984283 9.1250269413 
39 6 6 9.85648202896 9.9450609684 
40 34 17 61.5220668316 28.8409659863 
41 0 0 0.0832929611206 0.00157403945923 
42 0 0 0.0822927951813 0.00155782699585 
43 0 0 0.0937058925629 0.00156092643738 
44 0 0 0.0893609523773 0.00177097320557 
45 0 0 0.0969390869141 0.00170207023621 
46 1 1 2.72226691246 2.71690392494 
47 0 0 0.115282058716 0.00153708457947 
48 36 7 37.3121540546 12.0369389057 
49 0 0 0.094801902771 0.00153112411499 
50 0 0 0.0981209278107 0.00169992446899 
51 1 5 2.37774181366 6.46440601349 
52 10 34 15.3360021114 52.4610960484 
53 0 0 0.102720975876 0.00152206420898 
54 0 0 0.112953186035 0.00165987014771 
55 0 0 0.101953983307 0.00146222114563 
56 0 0 0.131657123566 0.00185894966125 
57 5 3 5.25675296783 5.63876891136 
58 2 2 0.167813062668 2.02415013313 
59 0 0 0.101665973663 0.00153112411499 
60 7 22 0.407805919647 34.7506561279 
61 0 0 0.087798833847 0.00152516365051 
62 0 0 0.103852987289 0.00187587738037 
63 0 0 0.109717845917 0.00152015686035 
64 3 1 2.43978905678 2.30749201775 
65 2 1 2.37721800804 0.0919330120087 
66 0 0 0.105651855469 0.00158905982971 
67 0 0 0.0948910713196 0.00166893005371 
68 0 0 0.0996091365814 0.00151896476746 
69 0 0 0.0901849269867 0.00145792961121 
70 0 0 0.0888948440552 0.00152683258057 
71 0 0 0.0895819664001 0.00154113769531 
72 6 2 5.85507392883 2.08456897736 
73 2 2 0.218647003174 0.118004083633 
74 14 2 9.96926283836 2.00268220901 
75 3 19 5.57323789597 25.7399280071 
76 26 18 36.5721530914 21.9375920296 
77 19 22 30.0577130318 36.5168077946 
*************3. ****************
1 0 0 0.121276855469 0.00162816047668 
2 0 0 0.149194955826 0.00154590606689 
3 2 2 3.86174201965 3.74963498116 
4 8 10 16.8821868896 19.7035419941 
5 0 0 0.112371921539 0.00156998634338 
6 0 0 0.116275072098 0.00157308578491 
7 0 0 0.109979152679 0.00156807899475 
8 3 1 7.11476802826 4.15588903427 
9 0 0 0.13761305809 0.00156998634338 
10 1 1 3.13096189499 3.03165197372 
11 0 0 0.144533872604 0.00147891044617 
12 5 5 8.12066984177 8.15809822083 
13 30 17 45.5066781044 20.3505928516 
14 2 5 2.77601408958 9.47503995895 
15 15 8 19.6176788807 15.695731163 
16 0 0 0.14753985405 0.00156712532043 
17 0 0 0.114521980286 0.00154709815979 
18 0 0 0.111353874207 0.00151014328003 
19 0 0 0.0929341316223 0.00167202949524 
20 0 0 0.125132083893 0.00157189369202 
21 2 2 2.81925988197 2.85478901863 
22 5 4 6.71635484695 9.56933116913 
23 7 2 13.7855439186 5.50326704979 
24 3 4 8.75481295586 12.2176198959 
25 0 0 0.126034975052 0.00164699554443 
26 18 12 16.5687568188 13.4933891296 
27 39 9 70.8492381573 24.7579500675 
28 1 6 0.143925905228 7.60746788979 
29 0 0 0.128255844116 0.00145506858826 
30 0 0 0.109735012054 0.00157117843628 
31 4 2 11.3814938068 5.90700888634 
32 16 37 26.3997309208 56.6512110233 
33 0 0 0.145614147186 0.00157690048218 
34 32 14 67.7035479546 32.7416131496 
35 0 0 0.119228124619 0.00151085853577 
36 1 1 3.17496109009 3.18291902542 
37 14 14 31.655670166 33.6220450401 
38 8 8 6.81393814087 6.08763694763 
39 4 4 10.4786469936 10.2355480194 
40 34 17 81.5715389252 40.0220010281 
41 0 0 0.108443975449 0.00152611732483 
42 0 0 0.105690002441 0.00146317481995 
43 0 0 0.119280099869 0.00161790847778 
44 0 0 0.10386300087 0.00157999992371 
45 0 0 0.112277030945 0.00152206420898 
46 0 0 0.126147985458 0.0015549659729 
47 0 0 0.145826816559 0.0016348361969 
48 36 7 46.6187319756 15.8530681133 
49 0 0 0.115739107132 0.00166606903076 
50 0 0 0.1186439991 0.00167512893677 
51 1 5 3.25799512863 9.0338768959 
52 10 24 19.0176560879 45.7099430561 
53 0 0 0.127366065979 0.00150203704834 
54 0 0 0.132598876953 0.00154399871826 
55 0 0 0.12152504921 0.00154614448547 
56 0 0 0.147362947464 0.00163412094116 
57 5 3 3.86175584793 7.45901894569 
58 2 1 0.22654914856 0.105334997177 
59 0 0 0.125737905502 0.00155210494995 
60 7 22 0.502201795578 50.4810669422 
61 0 0 0.107651948929 0.00147914886475 
62 0 0 0.133664131165 0.00152206420898 
63 0 0 0.131773948669 0.00146698951721 
64 3 1 3.37104487419 3.42931509018 
65 2 1 3.06298995018 0.113174915314 
66 2 2 3.53622817993 3.55558896065 
67 0 0 0.105503082275 0.00148296356201 
68 0 0 0.117508888245 0.00168299674988 
69 0 0 0.105584144592 0.00147008895874 
70 0 0 0.104729890823 0.00155997276306 
71 0 0 0.11214017868 0.00152802467346 
72 6 2 8.29037594795 2.9635951519 
73 2 2 0.271354198456 0.124315023422 
74 14 2 13.8982539177 2.93352293968 
75 3 9 8.36717414856 19.1598598957 
76 24 16 50.4326100349 30.3660731316 
77 17 20 33.2316319942 39.3613049984 
*************4. ****************
